CUST_ID,CUST_NAME,CUST_SEGMENT,POSTAL_CODE,CITY,STATE,REGION
1473,Paul Puckett,Home Office,44691,Wooster,Ohio,East
2105,Arthur Glass,Corporate,50315,Des Moines,Iowa,Central
1259,Keith Hobbs,Home Office,40422,Danville,Kentucky,South
889,Elsie G Ferguson,Consumer,77705,Beaumont,Texas,Central
1697,Holly Osborne,Home Office,71901,Hot Springs,Arkansas,South
1831,Audrey Hendricks,Corporate,15146,Monroeville,Pennsylvania,East
3303,Carole Creech,Home Office,33461,Lake Worth,Florida,South
2161,Judith Wallace,Home Office,55124,Apple Valley,Minnesota,Central
164,Robin Kramer Vaughn,Home Office,99352,Richland,Washington,West
1384,George McLamb,Consumer,22304,Alexandria,Virginia,South
2893,Kathryn Tate,Consumer,48071,Madison Heights,Michigan,Central
2893,Kathryn Tate,Consumer,48071,Madison Heights,Michigan,Central
2891,Amanda Wright,Consumer,51106,Sioux City,Iowa,Central
1553,Tara Powers Underwood,Home Office,38701,Greenville,Mississippi,South
1607,Kathleen Huang Hall,Home Office,11520,Freeport,New York,East
2334,Stephanie Hawkins,Home Office,53220,Greenfield,Wisconsin,Central
915,Carol Sherrill,Home Office,77803,Bryan,Texas,Central
2395,Beverly Roberts,Corporate,31401,Savannah,Georgia,South
1017,Wallace Bridges,Home Office,27217,Burlington,North Carolina,South
1017,Wallace Bridges,Home Office,27217,Burlington,North Carolina,South
1018,Meredith Humphrey,Home Office,27511,Cary,North Carolina,South
2046,Eileen Schwartz,Corporate,67901,Liberal,Kansas,Central
1312,Arlene Weber,Corporate,11554,East Meadow,New York,East
448,Maria B Hanna,Corporate,56301,Saint Cloud,Minnesota,Central
448,Maria B Hanna,Corporate,56301,Saint Cloud,Minnesota,Central
354,Joanna Hill,Home Office,85338,Goodyear,Arizona,West
1732,Kate Glover,Small Business,88310,Alamogordo,New Mexico,West
1732,Kate Glover,Small Business,88310,Alamogordo,New Mexico,West
1732,Kate Glover,Small Business,88310,Alamogordo,New Mexico,West
2025,Benjamin Harrell,Small Business,44017,Berea,Ohio,East
2025,Benjamin Harrell,Small Business,44017,Berea,Ohio,East
2056,Rita Wagner,Home Office,59405,Great Falls,Montana,West
2056,Rita Wagner,Home Office,59405,Great Falls,Montana,West
1919,Nathan Jenkins,Home Office,71603,Pine Bluff,Arkansas,South
1919,Nathan Jenkins,Home Office,71603,Pine Bluff,Arkansas,South
1222,Gladys Wilkinson,Small Business,7646,New Milford,New Jersey,East
1119,Cecil Berger,Consumer,72714,Bella Vista,Arkansas,South
1527,Neil Parker,Small Business,35601,Decatur,Alabama,South
1528,Brad Stark,Small Business,27288,Eden,North Carolina,South
479,Tim Moore,Small Business,11704,West Babylon,New York,East
2547,Edna Freeman,Small Business,23464,Virginia Beach,Virginia,South
2673,Faye Joseph,Home Office,26301,Clarksburg,West Virginia,East
2673,Faye Joseph,Home Office,26301,Clarksburg,West Virginia,East
902,Diane Blanton,Consumer,4330,Augusta,Maine,East
903,Francis Spivey,Consumer,1887,Wilmington,Massachusetts,East
394,Kristin Simpson,Corporate,13905,Binghamton,New York,East
760,Ben Reid Bland,Small Business,61201,Rock Island,Illinois,Central
760,Ben Reid Bland,Small Business,61201,Rock Island,Illinois,Central
1142,Russell Chan,Home Office,76706,Waco,Texas,Central
1142,Russell Chan,Home Office,76706,Waco,Texas,Central
28,Ronnie McNamara,Corporate,93534,Lancaster,California,West
2564,Carla Wilson,Home Office,55076,Inver Grove Heights,Minnesota,Central
2564,Carla Wilson,Home Office,55076,Inver Grove Heights,Minnesota,Central
2564,Carla Wilson,Home Office,55076,Inver Grove Heights,Minnesota,Central
381,Danielle Watts,Corporate,61701,Bloomington,Illinois,Central
3214,James Fox,Home Office,37064,Franklin,Tennessee,South
3214,James Fox,Home Office,37064,Franklin,Tennessee,South
756,Sandra Howe,Home Office,97224,Tigard,Oregon,West
2935,Shirley Riley,Small Business,2215,Boston,Massachusetts,East
2936,Tonya Everett,Small Business,2719,Fairhaven,Massachusetts,East
1765,Ralph Woods Scott,Consumer,63141,Creve Coeur,Missouri,Central
3156,Norman Ward,Consumer,34239,Sarasota,Florida,South
3157,Bernard Boyette,Consumer,48183,Trenton,Michigan,Central
3157,Bernard Boyette,Consumer,48183,Trenton,Michigan,Central
1497,Gloria Jacobs,Home Office,14901,Elmira,New York,East
1497,Gloria Jacobs,Home Office,14901,Elmira,New York,East
1497,Gloria Jacobs,Home Office,14901,Elmira,New York,East
1059,Elaine Bass,Small Business,2864,Cumberland,Rhode Island,East
1279,Josephine Rao,Corporate,46324,Hammond,Indiana,Central
1459,Steve Raynor,Consumer,29687,Taylors,South Carolina,South
3368,Marian Alexander,Home Office,44483,Warren,Ohio,East
3368,Marian Alexander,Home Office,44483,Warren,Ohio,East
636,Gretchen Wiggins,Corporate,55378,Savage,Minnesota,Central
636,Gretchen Wiggins,Corporate,55378,Savage,Minnesota,Central
1593,Ronald O'Neill,Corporate,74006,Bartlesville,Oklahoma,Central
1593,Ronald O'Neill,Corporate,74006,Bartlesville,Oklahoma,Central
1590,Lucille Buchanan,Corporate,44094,Willoughby,Ohio,East
829,Monica Law Thompson,Corporate,71854,Texarkana,Arkansas,South
829,Monica Law Thompson,Corporate,71854,Texarkana,Arkansas,South
1553,Tara Powers Underwood,Small Business,38701,Greenville,Mississippi,South
1553,Tara Powers Underwood,Small Business,38701,Greenville,Mississippi,South
1434,Herman Decker,Corporate,46901,Kokomo,Indiana,Central
1708,Lillian Day,Small Business,44118,Shaker Heights,Ohio,East
2594,Lillian George,Corporate,30318,Atlanta,Georgia,South
130,Norman Owens,Small Business,60004,Arlington Heights,Illinois,Central
1054,Keith R Atkinson,Corporate,85374,Surprise,Arizona,West
2279,Lucille McGee,Home Office,15601,Greensburg,Pennsylvania,East
2287,Samuel Newman,Corporate,29483,Summerville,South Carolina,South
2287,Samuel Newman,Corporate,29483,Summerville,South Carolina,South
3026,Lewis Khan,Consumer,99336,Kennewick,Washington,West
1018,Meredith Humphrey,Home Office,27511,Cary,North Carolina,South
1018,Meredith Humphrey,Home Office,27511,Cary,North Carolina,South
2856,Mary Henson,Consumer,98026,Edmonds,Washington,West
2551,Joan Bowers,Small Business,17403,York,Pennsylvania,East
881,Jerry Barnes Nelson,Small Business,85635,Sierra Vista,Arizona,West
2945,Benjamin Norman Rodgers,Corporate,48858,Mount Pleasant,Michigan,Central
492,Courtney Weber,Consumer,24281,Rose Hill,Virginia,South
492,Courtney Weber,Consumer,24281,Rose Hill,Virginia,South
2330,Kara Foster,Home Office,52302,Marion,Iowa,Central
2330,Kara Foster,Home Office,52302,Marion,Iowa,Central
2841,Melanie Cooper,Corporate,33160,North Miami Beach,Florida,South
895,Gordon Sutherland,Corporate,83616,Eagle,Idaho,West
1348,Calvin J Marcus,Home Office,33063,Coconut Creek,Florida,South
1348,Calvin J Marcus,Home Office,33063,Coconut Creek,Florida,South
475,Rita Spivey,Small Business,4073,Sanford,Maine,East
382,Wesley Dudley,Corporate,60440,Bolingbrook,Illinois,Central
382,Wesley Dudley,Corporate,60440,Bolingbrook,Illinois,Central
1740,Edna Goodwin,Corporate,27405,Greensboro,North Carolina,South
1741,Carl Hobbs,Corporate,27834,Greenville,North Carolina,South
177,Brent Walters,Small Business,78415,Corpus Christi,Texas,Central
398,Bruce Stark,Corporate,45406,Dayton,Ohio,East
399,Sheryl Law,Corporate,43015,Delaware,Ohio,East
2081,Matthew Conway,Home Office,14853,Ithaca,New York,East
2306,Ted Harrington,Small Business,53150,Muskego,Wisconsin,Central
2951,Jordan Womble,Corporate,67601,Hays,Kansas,Central
2951,Jordan Womble,Corporate,67601,Hays,Kansas,Central
2951,Jordan Womble,Corporate,67601,Hays,Kansas,Central
1765,Ralph Woods Scott,Consumer,63141,Creve Coeur,Missouri,Central
653,Ann Katz,Consumer,91730,Rancho Cucamonga,California,West
653,Ann Katz,Consumer,91730,Rancho Cucamonga,California,West
2073,Evan Kelley,Corporate,48135,Garden City,Michigan,Central
2124,Paige Powers,Corporate,72301,West Memphis,Arkansas,South
674,Albert Frost,Small Business,64133,Raytown,Missouri,Central
3124,Neil Barbee,Home Office,61265,Moline,Illinois,Central
1873,Lisa Kim,Corporate,33403,Palm Beach Gardens,Florida,South
1872,Jill Barefoot,Corporate,94306,Palo Alto,California,West
1434,Herman Decker,Corporate,46901,Kokomo,Indiana,Central
1434,Herman Decker,Corporate,46901,Kokomo,Indiana,Central
3187,Sidney Gilliam,Small Business,33569,Riverview,Florida,South
1672,Sidney Scarborough,Small Business,22901,Charlottesville,Virginia,South
1672,Sidney Scarborough,Small Business,22901,Charlottesville,Virginia,South
1628,Christy Watkins,Home Office,74006,Bartlesville,Oklahoma,Central
2443,Danny Richmond,Corporate,33142,Miami,Florida,South
3169,Janice Boswell,Small Business,32127,Port Orange,Florida,South
3218,Ricky Y Newman,Home Office,31313,Hinesville,Georgia,South
1478,Jason Donovan,Consumer,33134,Coral Gables,Florida,South
1950,Leslie Shannon,Small Business,59750,Butte,Montana,West
989,Keith Zhou,Corporate,2151,Revere,Massachusetts,East
503,Jeanne Woodruff,Small Business,55416,Saint Louis Park,Minnesota,Central
2050,Barbara Whitfield,Consumer,24501,Lynchburg,Virginia,South
2050,Barbara Whitfield,Consumer,24501,Lynchburg,Virginia,South
1713,Rosemary Stark,Corporate,30265,Newnan,Georgia,South
2916,Ashley Neal,Home Office,50701,Waterloo,Iowa,Central
2749,Brooke Leach,Small Business,29801,Aiken,South Carolina,South
2749,Brooke Leach,Small Business,29801,Aiken,South Carolina,South
20,Marion Nolan Kaplan,Small Business,68005,Bellevue,Nebraska,Central
20,Marion Nolan Kaplan,Small Business,68005,Bellevue,Nebraska,Central
80,Sam Carlson,Small Business,97303,Keizer,Oregon,West
81,Dale Hahn,Small Business,97035,Lake Oswego,Oregon,West
1807,Sarah McCormick,Home Office,63119,Webster Groves,Missouri,Central
3134,Kara Wang,Corporate,61761,Normal,Illinois,Central
863,Sharon Dickinson,Corporate,77590,Texas City,Texas,Central
3372,Eva Berger McBride,Home Office,20814,Bethesda,Maryland,East
3026,Lewis Khan,Consumer,99336,Kennewick,Washington,West
3026,Lewis Khan,Consumer,99336,Kennewick,Washington,West
1304,Sherri McIntosh,Consumer,84084,West Jordan,Utah,West
970,Lynn Payne,Consumer,24281,Rose Hill,Virginia,South
970,Lynn Payne,Consumer,24281,Rose Hill,Virginia,South
2570,Yvonne Stephens,Consumer,95616,Davis,California,West
2570,Yvonne Stephens,Consumer,95616,Davis,California,West
2570,Yvonne Stephens,Consumer,95616,Davis,California,West
2570,Yvonne Stephens,Consumer,95616,Davis,California,West
93,Vicki Shannon,Corporate,22102,Tysons Corner,Virginia,South
93,Vicki Shannon,Corporate,22102,Tysons Corner,Virginia,South
93,Vicki Shannon,Corporate,22102,Tysons Corner,Virginia,South
1680,Esther Whitaker,Consumer,45014,Fairfield,Ohio,East
1771,Jeff Spivey,Home Office,61032,Freeport,Illinois,Central
3022,Patsy Langley,Corporate,10583,Scarsdale,New York,East
3022,Patsy Langley,Corporate,10583,Scarsdale,New York,East
1629,Francis Bender,Home Office,74012,Broken Arrow,Oklahoma,Central
2416,Neil Waller,Consumer,12208,Albany,New York,East
2420,Wesley Cho,Consumer,23223,Richmond,Virginia,South
2869,Terri Hanson,Corporate,98208,Everett,Washington,West
2869,Terri Hanson,Corporate,98208,Everett,Washington,West
326,Brenda May,Consumer,60510,Batavia,Illinois,Central
1528,Brad Stark,Home Office,27288,Eden,North Carolina,South
1528,Brad Stark,Home Office,27288,Eden,North Carolina,South
2785,George Shields,Corporate,74074,Stillwater,Oklahoma,Central
990,Gladys Barnes,Corporate,3839,Rochester,New Hampshire,East
721,Melvin Duke,Corporate,46041,Frankfort,Indiana,Central
754,Helen Lyons,Consumer,86314,Prescott Valley,Arizona,West
3284,Michael Shaffer,Consumer,34741,Kissimmee,Florida,South
691,Alicia Curtis,Home Office,98408,Tacoma,Washington,West
234,Don Cameron,Small Business,50208,Newton,Iowa,Central
234,Don Cameron,Small Business,50208,Newton,Iowa,Central
234,Don Cameron,Small Business,50208,Newton,Iowa,Central
2476,Kathryn Cho,Small Business,30458,Statesboro,Georgia,South
603,Gretchen Ball,Small Business,81001,Pueblo,Colorado,West
603,Gretchen Ball,Small Business,81001,Pueblo,Colorado,West
2423,Nicholas Wallace,Home Office,76053,Hurst,Texas,Central
1991,Paula Hubbard,Home Office,84118,Kearns,Utah,West
1416,Betsy Gibson,Small Business,46203,Indianapolis,Indiana,Central
1416,Betsy Gibson,Small Business,46203,Indianapolis,Indiana,Central
2487,Michelle Bryant Phillips,Small Business,30084,Tucker,Georgia,South
863,Sharon Dickinson,Corporate,77590,Texas City,Texas,Central
863,Sharon Dickinson,Corporate,77590,Texas City,Texas,Central
863,Sharon Dickinson,Corporate,77590,Texas City,Texas,Central
3325,Diane Barr,Consumer,97420,Coos Bay,Oregon,West
2631,Cecil Shields,Corporate,73120,Oklahoma City,Oklahoma,Central
574,Bernice Stanley,Corporate,61604,Peoria,Illinois,Central
2885,Gary Frazier,Consumer,44133,North Royalton,Ohio,East
3345,Luis Lang Rowe,Home Office,48066,Roseville,Michigan,Central
1442,Rodney Field,Corporate,65807,Springfield,Missouri,Central
1443,Frances Epstein,Corporate,63130,University City,Missouri,Central
3265,Glenn Morgan,Corporate,94533,Fairfield,California,West
3265,Glenn Morgan,Corporate,94533,Fairfield,California,West
3201,Benjamin McGee,Consumer,95501,Eureka,California,West
754,Helen Lyons,Corporate,86314,Prescott Valley,Arizona,West
2981,Rodney Horn Kirby,Corporate,45503,Springfield,Ohio,East
764,Judy Kirk,Consumer,11226,Brooklyn,New York,East
526,April Hu,Home Office,85204,Mesa,Arizona,West
526,April Hu,Home Office,85204,Mesa,Arizona,West
2277,Allison Peacock,Consumer,14120,North Tonawanda,New York,East
2960,Allan Dickinson,Corporate,72956,Van Buren,Arkansas,South
3201,Benjamin McGee,Consumer,95501,Eureka,California,West
2459,Dorothy Gonzalez,Home Office,55432,Fridley,Minnesota,Central
2034,Douglas English,Consumer,32905,Palm Bay,Florida,South
2035,Jon Ward,Consumer,33403,Palm Beach Gardens,Florida,South
2035,Jon Ward,Consumer,33403,Palm Beach Gardens,Florida,South
1164,Glenn Burnette,Corporate,7407,Elmwood Park,New Jersey,East
1167,Marc Randall,Corporate,8226,Ocean City,New Jersey,East
197,Samantha Weaver,Small Business,66212,Overland Park,Kansas,Central
2106,Marsha Gibbons,Corporate,52001,Dubuque,Iowa,Central
2106,Marsha Gibbons,Corporate,52001,Dubuque,Iowa,Central
597,Alexandra Wise,Small Business,47201,Columbus,Indiana,Central
2095,Frederick Lang,Corporate,4401,Bangor,Maine,East
3184,Irene Conway,Home Office,77642,Port Arthur,Texas,Central
1209,Betsy Bean,Home Office,6776,New Milford,Connecticut,East
2981,Rodney Horn Kirby,Corporate,45503,Springfield,Ohio,East
2981,Rodney Horn Kirby,Corporate,45503,Springfield,Ohio,East
2981,Rodney Horn Kirby,Corporate,45503,Springfield,Ohio,East
559,Harvey McDonald,Home Office,60067,Palatine,Illinois,Central
2174,Herbert Hester,Small Business,91911,Chula Vista,California,West
1875,Martin Kirk,Consumer,23320,Chesapeake,Virginia,South
1876,Tim Blackburn,Consumer,22193,Dale City,Virginia,South
3244,Erica Pittman,Small Business,83616,Eagle,Idaho,West
1741,Carl Hobbs,Corporate,27834,Greenville,North Carolina,South
1672,Sidney Scarborough,Small Business,22901,Charlottesville,Virginia,South
1672,Sidney Scarborough,Small Business,22901,Charlottesville,Virginia,South
1151,Edna Huang,Home Office,1075,South Hadley,Massachusetts,East
2429,Robyn Connor,Home Office,44107,Lakewood,Ohio,East
2429,Robyn Connor,Home Office,44107,Lakewood,Ohio,East
1151,Edna Huang,Corporate,1075,South Hadley,Massachusetts,East
1727,Juanita Ballard,Small Business,44240,Kent,Ohio,East
1870,Marvin Butler,Consumer,87105,Albuquerque,New Mexico,West
2287,Samuel Newman,Corporate,29483,Summerville,South Carolina,South
2287,Samuel Newman,Corporate,29483,Summerville,South Carolina,South
2287,Samuel Newman,Corporate,29483,Summerville,South Carolina,South
2287,Samuel Newman,Corporate,29483,Summerville,South Carolina,South
787,Kristen Callahan,Home Office,95351,Modesto,California,West
2387,Mildred Steele,Small Business,88201,Roswell,New Mexico,West
2388,Carole Cash,Small Business,87505,Santa Fe,New Mexico,West
3206,Dana Rankin,Consumer,83301,Twin Falls,Idaho,West
3206,Dana Rankin,Consumer,83301,Twin Falls,Idaho,West
3244,Erica Pittman,Small Business,83616,Eagle,Idaho,West
3214,James Fox,Home Office,37064,Franklin,Tennessee,South
3284,Michael Shaffer,Consumer,34741,Kissimmee,Florida,South
2955,James Levine,Consumer,55407,Minneapolis,Minnesota,Central
3180,Brenda Cobb,Corporate,55441,Plymouth,Minnesota,Central
3180,Brenda Cobb,Corporate,55441,Plymouth,Minnesota,Central
1554,Joan Floyd,Consumer,39503,Gulfport,Mississippi,South
2266,Brandon Beach,Corporate,63122,Kirkwood,Missouri,Central
2266,Brandon Beach,Corporate,63122,Kirkwood,Missouri,Central
3209,Elsie Floyd,Corporate,90210,Beverly Hills,California,West
3180,Brenda Cobb,Corporate,55441,Plymouth,Minnesota,Central
3180,Brenda Cobb,Corporate,55441,Plymouth,Minnesota,Central
1566,Vanessa Casey Jones,Small Business,32720,Deland,Florida,South
2021,Lindsay Hoffman,Corporate,79072,Plainview,Texas,Central
2021,Lindsay Hoffman,Corporate,79072,Plainview,Texas,Central
3276,Tina Lynn Richmond,Home Office,98502,Olympia,Washington,West
3276,Tina Lynn Richmond,Home Office,98502,Olympia,Washington,West
2928,Leslie Woodard,Consumer,29418,Charleston,South Carolina,South
1416,Betsy Gibson,Corporate,46203,Indianapolis,Indiana,Central
2675,Danny Cain,Small Business,49201,Jackson,Michigan,Central
2081,Matthew Conway,Corporate,14853,Ithaca,New York,East
2081,Matthew Conway,Corporate,14853,Ithaca,New York,East
2063,Todd D Norris,Corporate,23602,Newport News,Virginia,South
369,Troy Moon,Corporate,94601,Oakland,California,West
369,Troy Moon,Corporate,94601,Oakland,California,West
369,Troy Moon,Corporate,94601,Oakland,California,West
1490,Leslie Duffy,Corporate,94044,Pacifica,California,West
1818,Ian Hall,Consumer,48126,Dearborn,Michigan,Central
2631,Cecil Shields,Small Business,73120,Oklahoma City,Oklahoma,Central
2631,Cecil Shields,Small Business,73120,Oklahoma City,Oklahoma,Central
2584,Seth Matthews,Home Office,48141,Inkster,Michigan,Central
2584,Seth Matthews,Home Office,48141,Inkster,Michigan,Central
35,Milton Bland,Small Business,97030,Gresham,Oregon,West
36,Ray Morgan,Small Business,97123,Hillsboro,Oregon,West
36,Ray Morgan,Small Business,97123,Hillsboro,Oregon,West
37,Stacy Chandler,Small Business,97303,Keizer,Oregon,West
2066,Claudia Webb,Home Office,28079,Indian Trail,North Carolina,South
2066,Claudia Webb,Home Office,28079,Indian Trail,North Carolina,South
1290,Martin Weeks,Corporate,3301,Concord,New Hampshire,East
797,Eileen Riddle,Corporate,84067,Roy,Utah,West
797,Eileen Riddle,Corporate,84067,Roy,Utah,West
1416,Betsy Gibson,Corporate,46203,Indianapolis,Indiana,Central
1416,Betsy Gibson,Corporate,46203,Indianapolis,Indiana,Central
951,Adam Barton,Consumer,75482,Sulphur Springs,Texas,Central
2796,Cindy McLeod,Corporate,51106,Sioux City,Iowa,Central
3066,Lee Fields,Consumer,44312,Akron,Ohio,East
3066,Lee Fields,Consumer,44312,Akron,Ohio,East
3067,Carole Miller,Consumer,44515,Austintown,Ohio,East
3067,Carole Miller,Consumer,44515,Austintown,Ohio,East
346,Walter Jensen,Corporate,3101,Manchester,New Hampshire,East
2338,Lynn Hines,Home Office,20740,College Park,Maryland,East
2861,Dwight Robinson,Corporate,67601,Hays,Kansas,Central
2861,Dwight Robinson,Corporate,67601,Hays,Kansas,Central
2704,Juan Gold,Consumer,32503,Pensacola,Florida,South
2705,Herbert Currie,Consumer,32808,Pine Hills,Florida,South
2705,Herbert Currie,Consumer,32808,Pine Hills,Florida,South
2705,Herbert Currie,Home Office,32808,Pine Hills,Florida,South
2705,Herbert Currie,Home Office,32808,Pine Hills,Florida,South
805,Ralph Harding,Small Business,37830,Oak Ridge,Tennessee,South
399,Sheryl Law,Corporate,43015,Delaware,Ohio,East
2006,Cynthia Khan,Home Office,81301,Durango,Colorado,West
1466,Wesley Reid,Small Business,68601,Columbus,Nebraska,Central
2374,Ann Pearson,Small Business,55343,Eden Prairie,Minnesota,Central
2374,Ann Pearson,Small Business,55343,Eden Prairie,Minnesota,Central
2787,Rodney Kearney,Consumer,70003,Metairie,Louisiana,South
2787,Rodney Kearney,Consumer,70003,Metairie,Louisiana,South
2787,Rodney Kearney,Consumer,70003,Metairie,Louisiana,South
2788,Lucille Zhao,Consumer,63129,Oakville,Missouri,Central
515,Rosemary Foster,Consumer,5439,Colchester,Vermont,East
511,Zachary Wu,Consumer,4038,Gorham,Maine,East
513,Annette Sharpe,Consumer,8753,Toms River,New Jersey,East
2021,Lindsay Hoffman,Corporate,79072,Plainview,Texas,Central
2291,Maxine Joyner,Home Office,55016,Cottage Grove,Minnesota,Central
241,Amy Ellis Holder,Small Business,81503,Grand Junction,Colorado,West
241,Amy Ellis Holder,Small Business,81503,Grand Junction,Colorado,West
3149,Harriet Moore,Corporate,83440,Rexburg,Idaho,West
3149,Harriet Moore,Corporate,83440,Rexburg,Idaho,West
3026,Lewis Khan,Consumer,99336,Kennewick,Washington,West
3026,Lewis Khan,Consumer,99336,Kennewick,Washington,West
3027,Brandon Gilliam,Consumer,98031,Kent,Washington,West
2420,Wesley Cho,Consumer,23223,Richmond,Virginia,South
3348,Betty Melvin,Consumer,34769,Saint Cloud,Florida,South
2399,Renee McDowell,Corporate,52241,Coralville,Iowa,Central
2399,Renee McDowell,Corporate,52241,Coralville,Iowa,Central
255,Cheryl Curtis,Home Office,80232,Lakewood,Colorado,West
1563,Natalie McIntyre,Corporate,75150,Mesquite,Texas,Central
1687,Ernest Dawson,Corporate,60007,Elk Grove Village,Illinois,Central
1533,Nicole Reid,Corporate,63130,University City,Missouri,Central
1085,Ted Dunlap,Home Office,11729,Deer Park,New York,East
1086,Leon Peele,Home Office,11746,Dix Hills,New York,East
1086,Leon Peele,Home Office,11746,Dix Hills,New York,East
3003,Roy Rouse,Home Office,83814,Coeur D Alene,Idaho,West
1530,Seth Sweeney,Consumer,92262,Palm Springs,California,West
1530,Seth Sweeney,Consumer,92262,Palm Springs,California,West
130,Norman Owens,Small Business,60004,Arlington Heights,Illinois,Central
1074,Sherry Brantley,Home Office,61107,Rockford,Illinois,Central
1075,Theodore Tyson,Home Office,60441,Romeoville,Illinois,Central
3322,Yvonne Kenney,Small Business,37664,Kingsport,Tennessee,South
3322,Yvonne Kenney,Small Business,37664,Kingsport,Tennessee,South
2291,Maxine Joyner,Home Office,55016,Cottage Grove,Minnesota,Central
754,Helen Lyons,Corporate,86314,Prescott Valley,Arizona,West
639,Lois Rowland,Consumer,93454,Santa Maria,California,West
639,Lois Rowland,Consumer,93454,Santa Maria,California,West
589,Kay Hendricks,Corporate,5401,Burlington,Vermont,East
581,Eugene Curry,Corporate,4240,Lewiston,Maine,East
84,Helen Stein,Consumer,45231,Cincinnati,Ohio,East
85,Hazel Graham,Consumer,44105,Cleveland,Ohio,East
2861,Dwight Robinson,Corporate,67601,Hays,Kansas,Central
1824,Bobby Dorsey,Corporate,11801,Hicksville,New York,East
2657,Anthony Greer,Corporate,31907,Columbus,Georgia,South
2657,Anthony Greer,Corporate,31907,Columbus,Georgia,South
2658,Matthew Welsh,Corporate,30721,Dalton,Georgia,South
2658,Matthew Welsh,Corporate,30721,Dalton,Georgia,South
2443,Danny Richmond,Corporate,33142,Miami,Florida,South
214,Jose Gates Rodriguez,Consumer,63114,Overland,Missouri,Central
214,Jose Gates Rodriguez,Consumer,63114,Overland,Missouri,Central
889,Elsie G Ferguson,Corporate,77705,Beaumont,Texas,Central
2669,Annie Booth,Corporate,77566,Lake Jackson,Texas,Central
2922,Carla Riley,Consumer,80027,Louisville,Colorado,West
597,Alexandra Wise,Consumer,47201,Columbus,Indiana,Central
597,Alexandra Wise,Consumer,47201,Columbus,Indiana,Central
1644,Sam Woodward,Small Business,77546,Friendswood,Texas,Central
1540,Charlene Reynolds,Corporate,33314,Davie,Florida,South
1540,Charlene Reynolds,Corporate,33314,Davie,Florida,South
889,Elsie G Ferguson,Home Office,77705,Beaumont,Texas,Central
890,Billie Fowler,Home Office,76021,Bedford,Texas,Central
1727,Juanita Ballard,Small Business,44240,Kent,Ohio,East
2378,Edith Norton,Corporate,60031,Gurnee,Illinois,Central
2378,Edith Norton,Corporate,60031,Gurnee,Illinois,Central
1430,Rebecca Rhodes,Home Office,20901,Silver Spring,Maryland,East
1430,Rebecca Rhodes,Home Office,20901,Silver Spring,Maryland,East
137,Kristen Hinton,Small Business,1510,Clinton,Massachusetts,East
29,Elizabeth Walker,Corporate,90260,Lawndale,California,West
29,Elizabeth Walker,Corporate,90260,Lawndale,California,West
2258,Nicole Pope,Corporate,27801,Rocky Mount,North Carolina,South
2258,Nicole Pope,Corporate,27801,Rocky Mount,North Carolina,South
33,Ricky Hensley,Corporate,97030,Gresham,Oregon,West
868,Sharon Ellis,Corporate,55126,Shoreview,Minnesota,Central
868,Sharon Ellis,Corporate,55126,Shoreview,Minnesota,Central
3324,Leslie Jacobson,Consumer,85335,El Mirage,Arizona,West
43,Theodore Moran,Consumer,98052,Redmond,Washington,West
551,Peggy Chan,Corporate,75090,Sherman,Texas,Central
3169,Janice Boswell,Small Business,32127,Port Orange,Florida,South
527,Victor Stevens,Home Office,85737,Oro Valley,Arizona,West
1967,Carolyn Hoffman,Home Office,52732,Clinton,Iowa,Central
1028,Marguerite Rodgers,Small Business,11725,Commack,New York,East
1028,Marguerite Rodgers,Small Business,11725,Commack,New York,East
2353,Patrick Lowry,Corporate,21040,Edgewood,Maryland,East
2353,Patrick Lowry,Corporate,21040,Edgewood,Maryland,East
776,Holly Love Butler,Home Office,92054,Oceanside,California,West
1958,Vickie Martinez,Consumer,97068,West Linn,Oregon,West
2831,Mike Strauss,Home Office,89031,North Las Vegas,Nevada,West
1091,Joshua Keller,Small Business,60193,Schaumburg,Illinois,Central
1091,Joshua Keller,Small Business,60193,Schaumburg,Illinois,Central
1750,Constance Britt,Consumer,73110,Midwest City,Oklahoma,Central
1447,Glenda Carlton,Small Business,16509,Erie,Pennsylvania,East
2617,Gerald Crabtree,Corporate,57401,Aberdeen,South Dakota,Central
1020,Julie Porter,Consumer,66762,Pittsburg,Kansas,Central
2588,Diane Flynn,Home Office,53051,Menomonee Falls,Wisconsin,Central
2589,Paige Sherman,Home Office,53209,Milwaukee,Wisconsin,Central
428,Ernest Barber,Corporate,89701,Carson City,Nevada,West
3125,Guy McDonald,Home Office,60056,Mount Prospect,Illinois,Central
1809,Marguerite Reed,Corporate,36330,Enterprise,Alabama,South
62,Pam Gilbert,Corporate,78664,Round Rock,Texas,Central
62,Pam Gilbert,Corporate,78664,Round Rock,Texas,Central
911,Marsha P Joyner,Corporate,26003,Wheeling,West Virginia,East
911,Marsha P Joyner,Corporate,26003,Wheeling,West Virginia,East
722,Kara Tyler,Corporate,41042,Florence,Kentucky,South
122,Miriam Proctor,Home Office,93277,Visalia,California,West
122,Miriam Proctor,Home Office,93277,Visalia,California,West
313,Ruth Stout,Corporate,94404,Foster City,California,West
212,Milton Clarke,Home Office,11580,Valley Stream,New York,East
1416,Betsy Gibson,Corporate,46203,Indianapolis,Indiana,Central
1416,Betsy Gibson,Corporate,46203,Indianapolis,Indiana,Central
1086,Leon Peele,Home Office,11746,Dix Hills,New York,East
