Row ID,Order ID,Order Priority,Discount,Unit Price,Shipping Cost,Customer ID,Customer Name,Ship Mode,Customer Segment,Product Category,Product Sub-Category,Product Container,Product Name,Product Base Margin,Region,State or Province,City,Postal Code,Order Date,Ship Date,Profit,Quantity ordered new,Sales,Day-of-the-month,Week,Month,Quarter,Year,Process Time Difference
24627,91130,Low,0.04,125.99,8.99,358,Chris F Brandt,Regular Air,Corporate,Technology,Telephones and Communication,Small Box,M70,0.59,East,Pennsylvania,King of Prussia,19406,1/9/2010,1/16/2010,-627.82192,1,107.95,9,2,1,1,2010,7 days 0 hrs 0 mins 
24628,88756,Not Specified,0.02,119.99,14,792,Holly Pate,Delivery Truck,Corporate,Technology,Office Machines,Jumbo Drum,Epson C82 Color Inkjet Printer,0.36,Central,Oklahoma,Mustang,73064,6/21/2013,6/22/2013,755.7639,9,1095.31,21,25,6,2,2013,1 days 0 hrs 0 mins 
24629,88753,Not Specified,0.09,6.48,9.68,792,Holly Pate,Regular Air,Corporate,Office Supplies,Paper,Small Box,Xerox 1993,0.36,Central,Oklahoma,Mustang,73064,6/21/2010,6/22/2010,-204.16,16,99.92,21,26,6,2,2010,1 days 0 hrs 0 mins 
24630,89635,Medium,0.06,65.99,5.26,1095,Joseph Allison,Regular Air,Home Office,Technology,Telephones and Communication,Small Box,8860,0.56,East,Maine,Gorham,4038,3/3/2011,3/4/2011,-19.965,4,214.2,3,10,3,1,2011,1 days 0 hrs 0 mins 
24631,87397,Medium,0.01,6.48,8.4,2913,Lucy Arthur,Regular Air,Home Office,Office Supplies,Paper,Small Box,Xerox 212,0.37,Central,North Dakota,Minot,58701,1/7/2011,1/8/2011,-114.762,5,35.04,7,2,1,1,2011,1 days 0 hrs 0 mins 
24632,87402,Medium,0.03,2.67,0.86,2913,Lucy Arthur,Regular Air,Home Office,Office Supplies,Pens & Art Supplies,Wrap Bag,Blackstonian Pencils,0.57,Central,North Dakota,Minot,58701,1/7/2013,1/8/2013,-0.6572,5,13.18,7,2,1,1,2013,1 days 0 hrs 0 mins 
24633,87402,Medium,0.05,217.85,29.1,2913,Lucy Arthur,Delivery Truck,Home Office,Furniture,Tables,Jumbo Box,"Chromcraft Bull-Nose Wood Round Conference Table Top, Wood Base",0.68,Central,North Dakota,Minot,58701,1/7/2013,1/7/2013,665.418,9,1963.93,7,2,1,1,2013,0 days 0 hrs 0 mins 
24634,87184,Not Specified,0.03,7.99,5.03,93,Vicki Shannon,Regular Air,Corporate,Technology,Telephones and Communication,Medium Box,Bell Sonecor JB700 Caller ID,0.6,South,Virginia,Tysons Corner,22102,9/1/2013,9/3/2013,320.574,22,148.67,1,36,9,3,2013,2 days 0 hrs 0 mins 
24635,90086,Critical,0,13.99,7.51,2133,Harry Cooper,Regular Air,Corporate,Technology,Office Machines,Medium Box,Sharp EL500L Fraction Calculator,0.39,Central,Missouri,Independence,64055,9/16/2012,9/16/2012,41.56,20,305.76,16,38,9,3,2012,0 days 0 hrs 0 mins 
24636,91045,Not Specified,0.1,1.82,1,1650,Dan Lamm,Regular Air,Corporate,Office Supplies,Pens & Art Supplies,Wrap Bag,"Crayola Anti Dust Chalk, 12/Pack",0.4,South,North Carolina,Asheboro,27203,4/25/2011,4/26/2011,21.222,10,17.61,25,18,4,2,2011,1 days 0 hrs 0 mins 
24637,90739,Critical,0.03,4.98,4.62,3209,Elsie Floyd,Express Air,Corporate,Technology,Computer Peripherals,Small Pack,"Imation 3.5"", DISKETTE 44766 HGHLD3.52HD/FM, 10/Pack",0.64,West,California,Beverly Hills,90210,12/28/2010,12/29/2010,-30.45,8,44.24,28,53,12,4,2010,1 days 0 hrs 0 mins 
24638,86384,Critical,0.04,15.98,4,395,Monica McCormick,Regular Air,Corporate,Technology,Computer Peripherals,Small Box,Logitech Access Keyboard,0.37,South,North Carolina,Albemarle,28001,12/18/2010,12/19/2010,-19.208,4,64.59,18,51,12,4,2010,1 days 0 hrs 0 mins 
24639,86384,Critical,0.06,22.84,5.47,395,Monica McCormick,Regular Air,Corporate,Office Supplies,Paper,Small Box,Xerox 1929,0.39,South,North Carolina,Albemarle,28001,12/18/2010,12/20/2010,7.44,20,461.94,18,51,12,4,2010,2 days 0 hrs 0 mins 
24640,89819,Low,0.09,30.98,6.5,1958,Vickie Martinez,Express Air,Consumer,Technology,Computer Peripherals,Small Box,Belkin ErgoBoard™ Keyboard,0.64,West,Oregon,West Linn,97068,12/18/2010,12/22/2010,-55.97,7,204.34,18,51,12,4,2010,4 days 0 hrs 0 mins 
24641,87363,Not Specified,0.1,15.14,4.53,508,Cameron Owens,Express Air,Corporate,Office Supplies,Storage & Organization,Small Box,Eldon® Gobal File Keepers,0.81,South,Kentucky,Covington,41011,8/17/2013,8/19/2013,46.47,20,280.21,17,33,8,3,2013,2 days 0 hrs 0 mins 
24642,85956,High,0.03,70.97,3.5,2279,Lucille McGee,Regular Air,Home Office,Office Supplies,Appliances,Small Box,Tripp Lite Isotel 8 Ultra 8 Outlet Metal Surge,0.59,East,Pennsylvania,Greensburg,15601,10/2/2012,10/4/2012,-49.0644,1,70.91,2,40,10,4,2012,2 days 0 hrs 0 mins 
24643,88691,Critical,0.02,5.98,5.46,351,Juanita Coley Knox,Regular Air,Home Office,Office Supplies,Paper,Small Box,Xerox 1983,0.36,East,New York,Watertown,13601,12/10/2012,12/11/2012,-30.415,16,96.58,10,50,12,4,2012,1 days 0 hrs 0 mins 
24644,86996,Medium,0.02,19.98,8.68,3179,Marie Pittman,Regular Air,Corporate,Office Supplies,Paper,Small Box,Southworth 25% Cotton Premium Laser Paper and Envelopes,0.37,Central,Minnesota,Owatonna,55060,12/29/2013,12/30/2013,111.50464,12,246.36,29,53,12,4,2013,1 days 0 hrs 0 mins 
24645,86992,Medium,0.04,70.89,89.3,3179,Marie Pittman,Delivery Truck,Corporate,Furniture,Tables,Jumbo Box,KI Conference Tables,0.69,Central,Minnesota,Owatonna,55060,12/29/2011,12/30/2011,-465.624,6,446.6,29,53,12,4,2011,1 days 0 hrs 0 mins 
24646,88393,Critical,0.03,9.27,4.39,1016,Francis Sherrill,Express Air,Home Office,Office Supplies,Paper,Wrap Bag,"Wirebound Message Books, Four 2 3/4"" x 5"" Forms per Page, 600 Sets per Book",0.38,South,North Carolina,Asheville,28806,8/2/2011,8/5/2011,829.992,18,172.19,2,32,8,3,2011,3 days 0 hrs 0 mins 
24647,88393,Critical,0.08,6.48,6.81,1016,Francis Sherrill,Regular Air,Home Office,Office Supplies,Paper,Small Box,Xerox 1930,0.36,South,North Carolina,Asheville,28806,8/2/2011,8/4/2011,71.274,4,27.11,2,32,8,3,2011,2 days 0 hrs 0 mins 
24648,88393,Critical,0,205.99,3,1016,Francis Sherrill,Regular Air,Home Office,Technology,Telephones and Communication,Small Box,6185,0.58,South,North Carolina,Asheville,28806,8/2/2011,8/4/2011,-181.804,9,1686.13,2,32,8,3,2011,2 days 0 hrs 0 mins 
24649,87156,Medium,0.03,4.98,4.62,2063,Todd D Norris,Regular Air,Corporate,Technology,Computer Peripherals,Small Pack,"Imation 3.5"", DISKETTE 44766 HGHLD3.52HD/FM, 10/Pack",0.64,South,Virginia,Newport News,23602,7/28/2012,7/29/2012,581.9148,15,75.48,28,30,7,3,2012,1 days 0 hrs 0 mins 
24650,87768,Low,0.02,70.98,35,1146,Jay Shaffer Desai,Regular Air,Consumer,Office Supplies,Storage & Organization,Large Box,Sensible Storage WireTech Storage Systems,0.8,Central,Texas,Weatherford,76086,7/17/2012,7/22/2012,-231.95,2,153.57,17,29,7,3,2012,5 days 0 hrs 0 mins 
24651,88749,Medium,0.1,30.98,11.63,3386,Carmen Elmore,Regular Air,Corporate,Office Supplies,Binders and Binder Accessories,Small Box,GBC Linen Binding Covers,0.37,East,Ohio,Bowling Green,43402,12/5/2012,12/6/2012,339.80025,24,721.95,5,49,12,4,2012,1 days 0 hrs 0 mins 
24652,88749,Medium,0.03,7.64,1.39,3386,Carmen Elmore,Regular Air,Corporate,Office Supplies,Envelopes,Small Box,"#10- 4 1/8"" x 9 1/2"" Security-Tint Envelopes",0.36,East,Ohio,Bowling Green,43402,12/5/2012,12/6/2012,18.96,4,32.51,5,49,12,4,2012,1 days 0 hrs 0 mins 
24653,88749,Medium,0.04,6.48,7.37,3386,Carmen Elmore,Express Air,Corporate,Office Supplies,Paper,Small Box,Xerox 210,0.37,East,Ohio,Bowling Green,43402,12/5/2012,12/7/2012,-71.79,23,157.89,5,49,12,4,2012,2 days 0 hrs 0 mins 
24654,89451,Low,0.09,11.55,2.36,1424,Robyn Zhou,Express Air,Home Office,Office Supplies,Pens & Art Supplies,Wrap Bag,Newell 309,0.55,West,Colorado,Englewood,80112,2/10/2011,2/15/2011,-13.88,1,13.32,10,7,2,1,2011,5 days 0 hrs 0 mins 
24655,89454,Low,0.03,4.98,4.72,1425,Gregory Crane,Regular Air,Home Office,Office Supplies,Paper,Small Box,Xerox 1949,0.36,West,Colorado,Fort Collins,80525,2/10/2013,2/19/2013,-25.97,4,22.05,10,7,2,1,2013,9 days 0 hrs 0 mins 
24656,86929,Critical,0.04,55.99,3.3,2897,Betty Giles,Regular Air,Home Office,Technology,Telephones and Communication,Small Pack,Accessory24,0.59,Central,Minnesota,Maple Grove,55369,9/7/2012,9/7/2012,29.799,8,380.12,7,36,9,3,2012,0 days 0 hrs 0 mins 
24657,90665,Not Specified,0.05,89.99,42,1301,Hilda Porter,Delivery Truck,Home Office,Furniture,Chairs & Chairmats,Jumbo Drum,"Global Leather Task Chair, Black",0.66,West,Wyoming,Casper,82604,10/8/2011,10/10/2011,-555.3144,11,968.28,8,41,10,4,2011,2 days 0 hrs 0 mins 
24658,87561,Medium,0.06,3.8,1.49,2796,Cindy McLeod,Regular Air,Corporate,Office Supplies,Binders and Binder Accessories,Small Box,Durable Pressboard Binders,0.38,Central,Iowa,Sioux City,51106,4/16/2012,4/16/2012,-0.1725,2,8,16,16,4,2,2012,0 days 0 hrs 0 mins 
24659,87561,Medium,0.08,3.69,0.5,2796,Cindy McLeod,Regular Air,Corporate,Office Supplies,Labels,Small Box,Avery 52,0.38,Central,Iowa,Sioux City,51106,4/16/2012,4/17/2012,2.28,2,7.02,16,16,4,2,2012,1 days 0 hrs 0 mins 
24660,86068,Medium,0.03,262.11,62.74,2657,Anthony Greer,Delivery Truck,Corporate,Furniture,Tables,Jumbo Box,Bevis Boat-Shaped Conference Table,0.75,South,Georgia,Columbus,31907,6/17/2012,6/19/2012,-231.63,2,435.73,17,25,6,2,2012,2 days 0 hrs 0 mins 
24661,91511,Low,0,5.28,2.99,2754,Dwight Hendricks,Regular Air,Consumer,Office Supplies,Binders and Binder Accessories,Small Box,"Wilson Jones 1"" Hanging DublLock® Ring Binders",0.37,South,Florida,Plantation,33317,8/1/2013,8/1/2013,-197.568,13,72.88,1,31,8,3,2013,0 days 0 hrs 0 mins 
24662,90372,Low,0.08,6.48,7.91,500,Brenda Cowan,Regular Air,Corporate,Office Supplies,Paper,Small Box,Xerox 216,0.37,West,Utah,Ogden,84404,5/31/2013,6/7/2013,-179.11,14,90.21,31,22,5,2,2013,7 days 0 hrs 0 mins 
24663,90596,Low,0.05,161.55,19.99,87,Norman Shields,Regular Air,Corporate,Office Supplies,Storage & Organization,Small Box,Fellowes Super Stor/Drawer® Files,0.66,West,California,Vacaville,95687,6/3/2010,6/8/2010,1892.424,19,3127.69,3,23,6,2,2010,5 days 0 hrs 0 mins 
24664,88374,Not Specified,0.06,20.98,1.49,1012,Marion L Fitzgerald,Regular Air,Home Office,Office Supplies,Binders and Binder Accessories,Small Box,Avery Legal 4-Ring Binder,0.35,East,Vermont,Essex Junction,5451,8/17/2012,8/18/2012,68.0409,5,98.61,17,33,8,3,2012,1 days 0 hrs 0 mins 
24665,90233,Critical,0.1,2.84,0.93,1569,Marie Daniel,Regular Air,Corporate,Office Supplies,Pens & Art Supplies,Wrap Bag,SANFORD Liquid Accent™ Tank-Style Highlighters,0.54,Central,Illinois,Elgin,60123,10/10/2011,10/12/2011,-3.9312,5,13.17,10,42,10,4,2011,2 days 0 hrs 0 mins 
24666,87819,High,0.08,8.17,1.69,693,Richard McClure,Regular Air,Small Business,Office Supplies,Paper,Wrap Bag,"Wirebound Message Forms, Four 2 3/4 x 5 Forms per Page, Pink Paper",0.38,West,Colorado,Thornton,80229,4/25/2013,4/26/2013,56.3109,10,81.61,25,17,4,2,2013,1 days 0 hrs 0 mins 
24667,87814,High,0.08,8.69,2.99,694,Cecil Bray Bush,Express Air,Small Business,Office Supplies,Binders and Binder Accessories,Small Box,"Cardinal Slant-D® Ring Binder, Heavy Gauge Vinyl",0.39,West,Colorado,Westminster,80030,4/25/2011,4/26/2011,46.971,9,76.64,25,18,4,2,2011,1 days 0 hrs 0 mins 
24668,87819,High,0.06,7.08,2.35,694,Cecil Bray Bush,Regular Air,Small Business,Office Supplies,Pens & Art Supplies,Wrap Bag,SANFORD Major Accent™ Highlighters,0.47,West,Colorado,Westminster,80030,4/25/2013,4/27/2013,53.15,11,78.91,25,17,4,2,2013,2 days 0 hrs 0 mins 
24669,87290,High,0.08,3.58,5.47,3124,Neil Barbee,Regular Air,Corporate,Office Supplies,Binders and Binder Accessories,Small Box,Avery Poly Binder Pockets,0.37,Central,Illinois,Moline,61265,6/9/2012,6/11/2012,-133.538,18,64.54,9,23,6,2,2012,2 days 0 hrs 0 mins 
24670,87290,High,0.05,5.85,2.27,3124,Neil Barbee,Regular Air,Corporate,Office Supplies,Pens & Art Supplies,Wrap Bag,"Dixon My First Ticonderoga Pencil, #2",0.56,Central,Illinois,Moline,61265,6/9/2012,6/11/2012,-0.976,7,42.9,9,23,6,2,2012,2 days 0 hrs 0 mins 
24671,87290,High,0.02,3.29,1.35,3124,Neil Barbee,Regular Air,Corporate,Office Supplies,Rubber Bands,Wrap Bag,Acco® Hot Clips™ Clips to Go,0.4,Central,Illinois,Moline,61265,6/9/2012,6/11/2012,25.944,17,57.02,9,23,6,2,2012,2 days 0 hrs 0 mins 
24672,89322,High,0.07,30.42,8.65,398,Bruce Stark,Regular Air,Corporate,Technology,Computer Peripherals,Small Box,"Fellowes Internet Keyboard, Platinum",0.74,East,Ohio,Dayton,45406,7/23/2012,7/25/2012,-157.51,7,206.73,23,30,7,3,2012,2 days 0 hrs 0 mins 
24673,87695,Critical,0.07,270.98,50,2302,Beth Dolan,Delivery Truck,Corporate,Furniture,Chairs & Chairmats,Jumbo Drum,Global Enterprise Series Seating High-Back Swivel/Tilt Chairs,0.77,South,Florida,Panama City,32404,2/11/2010,2/13/2010,27.726,9,2439.37,11,7,2,1,2010,2 days 0 hrs 0 mins 
24674,89665,High,0.04,45.19,1.99,2124,Paige Powers,Regular Air,Consumer,Technology,Computer Peripherals,Small Pack,"Verbatim DVD-RAM, 9.4GB, Rewritable, Type 1, DS, DataLife Plus",0.55,South,Arkansas,West Memphis,72301,7/1/2010,7/2/2010,-61.194,13,609.09,1,27,7,3,2010,1 days 0 hrs 0 mins 
24675,89677,High,0.03,4.98,6.07,2124,Paige Powers,Regular Air,Consumer,Office Supplies,Paper,Small Box,Xerox 1897,0.36,South,Arkansas,West Memphis,72301,7/1/2013,7/1/2013,-116.788,3,17.53,1,27,7,3,2013,0 days 0 hrs 0 mins 
24676,88565,Not Specified,0.09,7.68,6.16,2073,Evan Kelley,Regular Air,Consumer,Office Supplies,Binders and Binder Accessories,Small Box,GBC VeloBinder Strips,0.35,Central,Michigan,Garden City,48135,10/7/2013,10/9/2013,-64.4115,19,146.66,7,41,10,4,2013,2 days 0 hrs 0 mins 
24677,88557,Not Specified,0.05,291.73,48.8,2073,Evan Kelley,Delivery Truck,Consumer,Furniture,Chairs & Chairmats,Jumbo Drum,Hon 4070 Series Pagoda™ Armless Upholstered Stacking Chairs,0.56,Central,Michigan,Garden City,48135,10/7/2010,10/9/2010,550.3808,6,1818.41,7,41,10,4,2010,2 days 0 hrs 0 mins 
24678,88565,Not Specified,0.04,19.98,5.77,2073,Evan Kelley,Regular Air,Consumer,Office Supplies,Paper,Small Box,Xerox Blank Computer Paper,0.38,Central,Michigan,Garden City,48135,10/7/2013,10/9/2013,257.31,25,492.18,7,41,10,4,2013,2 days 0 hrs 0 mins 
24679,90781,High,0.03,15.67,1.39,1796,Carlos Johnson,Regular Air,Corporate,Office Supplies,Envelopes,Small Box,"#10 White Business Envelopes,4 1/8 x 9 1/2",0.38,West,California,San Francisco,94110,10/23/2013,10/24/2013,12.5,3,48.34,23,43,10,4,2013,1 days 0 hrs 0 mins 
24680,91044,Medium,0.08,6.45,1.34,1650,Dan Lamm,Regular Air,Corporate,Office Supplies,Paper,Wrap Bag,"Wirebound Four 2-3/4 x 5 Forms per Page, 400 Sets per Book",0.36,South,North Carolina,Asheboro,27203,4/15/2011,4/15/2011,-223.629,10,61.46,15,16,4,2,2011,0 days 0 hrs 0 mins 
24681,91044,Medium,0.1,35.77,9.02,1651,Toni Larson,Regular Air,Corporate,Technology,Computer Peripherals,Small Box,"IBM Numeric Access II Keypad, 17-Key, Black",0.75,West,Washington,Cottage Lake,98072,4/15/2011,4/17/2011,-160.72,2,67.29,15,16,4,2,2011,2 days 0 hrs 0 mins 
24682,90483,Medium,0.01,15.98,4,241,Amy Ellis Holder,Regular Air,Small Business,Technology,Computer Peripherals,Small Box,Logitech Access Keyboard,0.37,West,Colorado,Grand Junction,81503,3/3/2012,3/4/2012,123.234,11,178.6,3,9,3,1,2012,1 days 0 hrs 0 mins 
24683,90906,Medium,0.04,243.98,43.32,1427,Stacy Gould,Delivery Truck,Home Office,Furniture,Chairs & Chairmats,Jumbo Drum,"Hon Deluxe Fabric Upholstered Stacking Chairs, Rounded Back",0.55,Central,Michigan,Bay City,48708,9/17/2011,9/18/2011,3064.51,22,5533.41,17,38,9,3,2011,1 days 0 hrs 0 mins 
24684,88572,Medium,0.08,550.98,45.7,853,Leah Davenport,Delivery Truck,Corporate,Furniture,Tables,Jumbo Box,Chromcraft Bull-Nose Wood Oval Conference Tables & Bases,0.71,West,California,Hesperia,92345,5/22/2012,5/23/2012,3918.54,19,8027.28,22,21,5,2,2012,1 days 0 hrs 0 mins 
24685,87754,Low,0.08,50.98,14.19,1712,Regina Langley,Delivery Truck,Corporate,Furniture,Chairs & Chairmats,Jumbo Drum,"Global Deluxe Stacking Chair, Gray",0.56,South,Georgia,Martinez,30907,3/13/2013,3/13/2013,541.572,2,96.96,13,11,3,1,2013,0 days 0 hrs 0 mins 
24686,87751,Low,0.01,7.59,4,1713,Rosemary Stark,Regular Air,Corporate,Furniture,Office Furnishings,Wrap Bag,"Master Giant Foot® Doorstop, Safety Yellow",0.42,South,Georgia,Newnan,30265,3/13/2011,3/20/2011,-31.024,12,92.99,13,12,3,1,2011,7 days 0 hrs 0 mins 
24687,91476,Low,0.04,15.98,4,3372,Eva Berger McBride,Regular Air,Home Office,Technology,Computer Peripherals,Small Box,Logitech Access Keyboard,0.37,East,Maryland,Bethesda,20814,7/25/2011,7/27/2011,101.8371,9,147.59,25,31,7,3,2011,2 days 0 hrs 0 mins 
24688,88132,Critical,0.03,4.91,0.5,544,Doris Starr,Regular Air,Home Office,Office Supplies,Labels,Small Box,Avery 508,0.36,West,California,Santa Clara,95051,7/27/2013,7/29/2013,1.4144,1,5.05,27,30,7,3,2013,2 days 0 hrs 0 mins 
24689,88127,Critical,0.08,1.82,0.83,544,Doris Starr,Regular Air,Home Office,Office Supplies,Pens & Art Supplies,Wrap Bag,Newell 307,0.57,West,California,Santa Clara,95051,7/27/2011,7/28/2011,-8.95,13,22.67,27,31,7,3,2011,1 days 0 hrs 0 mins 
24690,86157,Critical,0.1,10.48,6.91,881,Jerry Barnes Nelson,Regular Air,Small Business,Office Supplies,Storage & Organization,Small Box,Sterilite Officeware Hinged File Box,0.58,West,Arizona,Sierra Vista,85635,1/2/2013,1/3/2013,-114.39,7,72.44,2,1,1,1,2013,1 days 0 hrs 0 mins 
24691,86795,Not Specified,0.09,304.99,19.99,3137,Alison Sharp,Regular Air,Corporate,Office Supplies,Binders and Binder Accessories,Small Box,Ibico Hi-Tech Manual Binding System,0.4,East,New Hampshire,Laconia,3246,12/8/2010,12/9/2010,1623.9495,8,2353.55,8,50,12,4,2010,1 days 0 hrs 0 mins 
24692,91342,Low,0.04,10.98,3.37,643,Phillip Wright,Regular Air,Corporate,Office Supplies,"Scissors, Rulers and Trimmers",Small Pack,Fiskars® Softgrip Scissors,0.57,Central,Illinois,Quincy,62301,6/26/2013,7/5/2013,24.324,10,111.93,26,26,6,2,2013,9 days 0 hrs 0 mins 
24693,86565,Critical,0.08,14.2,5.3,947,Dorothy Buchanan,Express Air,Home Office,Furniture,Office Furnishings,Wrap Bag,Coloredge Poster Frame,0.46,East,New Jersey,Bayonne,7002,7/11/2010,7/13/2010,27.23,5,72.11,11,29,7,3,2010,2 days 0 hrs 0 mins 
24694,88694,Not Specified,0.05,204.1,13.99,2044,Jay Simon,Regular Air,Corporate,Technology,Office Machines,Medium Box,"Soundgear Copyboard Conference Phone, Optional Battery",0.37,South,Arkansas,Rogers,72756,9/12/2013,9/13/2013,177.36,22,4393.66,12,37,9,3,2013,1 days 0 hrs 0 mins 
24695,88251,Not Specified,0,83.98,5.01,3077,Lynne Reid,Regular Air,Small Business,Office Supplies,Envelopes,Small Box,Ames Color-File® Green Diamond Border X-ray Mailers,0.38,East,Ohio,Strongsville,44136,11/16/2013,11/17/2013,1970.1708,34,2855.32,16,46,11,4,2013,1 days 0 hrs 0 mins 
24696,86742,Low,0.05,1.98,4.77,1450,Veronica Peck,Regular Air,Corporate,Office Supplies,Binders and Binder Accessories,Small Box,Avery Reinforcements for Hole-Punch Pages,0.4,West,California,South Lake Tahoe,96150,9/1/2011,9/8/2011,-148.7985,17,36.67,1,36,9,3,2011,7 days 0 hrs 0 mins 
24697,85963,Not Specified,0.1,4.13,1.23,2279,Lucille McGee,Regular Air,Home Office,Office Supplies,Pens & Art Supplies,Wrap Bag,Newell 325,0.55,East,Pennsylvania,Greensburg,15601,10/11/2013,10/13/2013,3.32,25,93.57,11,41,10,4,2013,2 days 0 hrs 0 mins 
24698,88238,Low,0.1,5.38,7.57,1352,Vivian Clarke,Express Air,Home Office,Office Supplies,Binders and Binder Accessories,Small Box,"Acco PRESSTEX® Data Binder with Storage Hooks, Dark Blue, 9 1/2"" X 11""",0.36,East,Maryland,Camp Springs,20746,7/13/2013,7/18/2013,-222.408528,18,98.65,13,28,7,3,2013,5 days 0 hrs 0 mins 
24699,88420,High,0,115.99,5.92,2127,Joyce Kern,Regular Air,Home Office,Technology,Telephones and Communication,Small Box,8890,0.58,Central,Michigan,Sterling Heights,48310,7/3/2013,7/3/2013,832.6644,12,1206.76,3,27,7,3,2013,0 days 0 hrs 0 mins 
24700,87837,Medium,0.01,5.53,6.98,2666,Christopher Horner,Regular Air,Corporate,Office Supplies,Binders and Binder Accessories,Small Box,Avery Durable Poly Binders,0.39,Central,Indiana,La Porte,46350,3/10/2012,3/11/2012,-125.3615,8,46.97,10,10,3,1,2012,1 days 0 hrs 0 mins 
24701,87837,Medium,0.06,105.49,41.64,2669,Annie Booth,Delivery Truck,Corporate,Furniture,Tables,Jumbo Box,Balt Solid Wood Rectangular Table,0.75,Central,Texas,Lake Jackson,77566,3/10/2012,3/11/2012,-690.21,8,812.7,10,10,3,1,2012,1 days 0 hrs 0 mins 
24702,89430,Not Specified,0.04,4.91,0.5,167,Carla Braun,Regular Air,Consumer,Office Supplies,Labels,Small Box,Avery 493,0.36,South,Tennessee,Maryville,37804,12/17/2012,12/18/2012,-25.242,18,89.08,17,51,12,4,2012,1 days 0 hrs 0 mins 
24703,90095,High,0.03,2.08,5.33,2575,Brandon Moser,Express Air,Consumer,Furniture,Office Furnishings,Small Box,Eldon® Wave Desk Accessories,0.43,South,Alabama,Montgomery,36116,11/21/2012,11/23/2012,1529.6418,34,86.83,21,47,11,4,2012,2 days 0 hrs 0 mins 
24704,91157,Medium,0.04,8.45,7.77,559,Harvey McDonald,Regular Air,Small Business,Office Supplies,"Scissors, Rulers and Trimmers",Small Pack,"Elite 5"" Scissors",0.55,Central,Illinois,Palatine,60067,3/16/2013,3/16/2013,-188.53,12,104.24,16,11,3,1,2013,0 days 0 hrs 0 mins 
24705,90013,Low,0.08,2.88,0.5,2889,Kimberly Melvin,Regular Air,Corporate,Office Supplies,Labels,Small Box,Avery 492,0.39,Central,Iowa,Marshalltown,50158,6/15/2011,6/20/2011,26.7513,14,38.77,15,25,6,2,2011,5 days 0 hrs 0 mins 
24706,90013,Low,0.05,25.38,8.99,2890,Harry Berger,Regular Air,Corporate,Furniture,Office Furnishings,Small Pack,"Executive Impressions 13"" Chairman Wall Clock",0.5,Central,Iowa,Mason City,50401,6/15/2011,6/20/2011,259.344,16,408.41,15,25,6,2,2011,5 days 0 hrs 0 mins 
24707,90013,Low,0.08,167.27,35,2894,James Li,Regular Air,Corporate,Office Supplies,Storage & Organization,Large Box,Office Impressions Heavy Duty Welded Shelving & Multimedia Storage Drawers,0.85,Central,Michigan,Midland,48640,6/15/2011,6/15/2011,-119.528,1,195.04,15,25,6,2,2011,0 days 0 hrs 0 mins 
24708,90490,Low,0.05,6.68,5.41,3255,Maureen Whitley,Regular Air,Home Office,Office Supplies,Paper,Small Box,Xerox 195,0.37,South,Florida,Tamarac,33319,11/25/2013,11/27/2013,48.21,12,81.15,25,48,11,4,2013,2 days 0 hrs 0 mins 
24709,87006,Critical,0.06,13.73,6.85,1304,Sherri McIntosh,Regular Air,Corporate,Furniture,Office Furnishings,Wrap Bag,DAX Wood Document Frame.,0.54,West,Utah,West Jordan,84084,2/14/2011,2/16/2011,-24.52,3,43.53,14,8,2,1,2011,2 days 0 hrs 0 mins 
24710,86819,Critical,0.02,5.84,1.2,1527,Neil Parker,Regular Air,Home Office,Office Supplies,Pens & Art Supplies,Wrap Bag,Newell 312,0.55,South,Alabama,Decatur,35601,8/14/2012,8/15/2012,34.182,1,6.52,14,33,8,3,2012,1 days 0 hrs 0 mins 
24711,89389,High,0,6.68,5.66,1047,Gayle Pearson,Regular Air,Home Office,Office Supplies,Paper,Small Box,Xerox 1923,0.37,East,Massachusetts,Boston,2109,8/27/2010,8/29/2010,-40.0088,23,157.78,27,35,8,3,2010,2 days 0 hrs 0 mins 
24712,86733,Not Specified,0.08,13.73,6.85,1672,Sidney Scarborough,Regular Air,Small Business,Furniture,Office Furnishings,Wrap Bag,DAX Wood Document Frame.,0.54,South,Virginia,Charlottesville,22901,12/30/2013,12/30/2013,-233.436,23,296.94,30,53,12,4,2013,0 days 0 hrs 0 mins 
24713,88533,Medium,0.06,4.28,5.74,226,Heather Fleming,Express Air,Small Business,Office Supplies,Paper,Small Box,Xerox 1953,0.4,East,New Hampshire,Derry,3038,5/12/2013,5/12/2013,-150.93,16,73.67,12,20,5,2,2013,0 days 0 hrs 0 mins 
24714,86912,Critical,0.1,150.98,30,3156,Norman Ward,Delivery Truck,Consumer,Furniture,Chairs & Chairmats,Jumbo Drum,Novimex Swivel Fabric Task Chair,0.74,South,Florida,Sarasota,34239,12/12/2013,12/14/2013,89.6988,21,2983.03,12,50,12,4,2013,2 days 0 hrs 0 mins 
24715,90307,High,0.01,10.68,13.04,1511,Joseph Dawson,Regular Air,Corporate,Furniture,Office Furnishings,Large Box,Dana Swing-Arm Lamps,0.6,Central,Indiana,Muncie,47302,8/11/2013,8/13/2013,-4.0068,3,39.86,11,33,8,3,2013,2 days 0 hrs 0 mins 
